time,x,y,z
1669186350.301868, 15.270532, -11.344458, 6.269677
1669186350.405872, 15.368281, -11.401598, 6.249681
1669186350.510927, 15.448463, -11.436247, 6.216684
1669186350.607189, 15.501166, -11.503721, 6.234687
1669186350.707076, 15.563028, -11.560253, 6.279690
1669186350.807104, 15.615731, -11.627726, 6.291693
1669186350.907083, 15.695161, -11.706749, 6.379696
1669186351.004853, 15.783374, -11.797018, 6.445700
1669186351.104858, 15.871964, -11.865100, 6.458704
1669186351.201843, 15.942798, -11.921784, 6.476708
1669186351.305838, 15.986905, -11.966919, 6.455710
1669186351.404837, 16.031388, -11.989866, 6.456712
1669186351.508835, 16.048767, -12.023451, 6.518713
1669186351.604834, 16.075307, -12.046094, 6.590714
1669186351.707492, 16.093062, -12.057492, 6.688715
1669186351.805840, 16.102034, -12.057644, 6.683715
1669186351.905823, 16.101846, -12.068737, 6.666715
1669186352.005823, 16.155677, -12.069650, 6.554717
1669186352.104217, 16.263338, -12.071475, 6.505721
1669186352.205101, 16.362028, -12.073147, 6.403724
1669186352.304815, 16.433238, -12.107645, 6.299727
1669186352.404973, 16.468185, -12.163720, 6.343729
1669186352.511113, 16.449301, -12.218884, 6.436729
1669186352.606567, 16.466117, -12.285749, 6.525731
1669186352.704813, 16.456017, -12.352158, 6.507731
1669186352.804804, 16.455076, -12.407625, 6.462731
1669186352.904811, 16.472268, -12.452304, 6.329733
1669186353.001796, 16.498243, -12.508227, 6.283734
1669186353.104822, 16.560105, -12.564759, 6.216737
1669186353.204802, 16.649071, -12.610654, 6.264741
1669186353.304031, 16.765329, -12.634818, 6.267745
1669186353.404317, 16.881962, -12.636795, 6.293749
1669186353.509785, 16.998595, -12.638772, 6.315754
1669186353.605781, 17.132796, -12.663240, 6.278759
1669186353.705792, 17.222138, -12.686948, 6.280762
1669186353.805782, 17.284753, -12.699106, 6.276765
1669186353.902840, 17.293537, -12.710352, 6.273765
1669186354.005411, 17.293348, -12.721445, 6.232765
1669186354.104778, 17.292972, -12.743632, 6.216765
1669186354.204773, 17.319324, -12.777369, 6.151767
1669186354.303778, 17.400070, -12.778738, 6.115770
1669186354.404768, 17.480628, -12.791200, 5.925773
1669186354.508780, 17.579130, -12.803966, 5.852777
1669186354.604765, 17.632396, -12.838159, 5.833779
1669186354.705770, 17.685475, -12.883446, 5.871781
1669186354.801756, 17.684159, -12.961100, 5.896782
1669186354.904758, 17.664899, -13.038451, 5.913782
1669186355.004754, 17.672930, -13.094070, 5.857783
1669186355.104572, 17.699282, -13.127807, 5.808784
1669186355.203789, 17.716849, -13.150298, 5.728785
1669186355.304729, 17.752736, -13.150907, 5.722787
1669186355.403801, 17.815539, -13.151971, 5.766789
1669186355.509738, 17.860022, -13.174918, 5.768791
1669186355.604736, 17.957960, -13.220965, 5.844795
1669186355.703092, 18.073653, -13.278410, 5.888800
1669186355.804734, 18.198506, -13.324913, 5.840805
1669186355.904846, 18.332331, -13.371568, 5.775810
1669186356.004720, 18.466156, -13.418223, 5.752815
1669186356.104733, 18.546150, -13.463966, 5.682819
1669186356.204722, 18.599604, -13.487065, 5.678821
1669186356.304718, 18.663159, -13.443756, 5.629823
1669186356.404738, 18.708394, -13.422329, 5.599824
1669186356.509715, 18.726150, -13.433727, 5.557825
1669186356.600705, 18.752125, -13.489651, 5.484826
1669186356.703872, 18.786696, -13.567914, 5.395829
1669186356.805700, 18.813047, -13.601650, 5.354830
1669186356.903969, 18.839586, -13.624294, 5.299831
1669186357.003756, 18.856966, -13.657878, 5.414832
1669186357.104119, 18.892101, -13.702861, 5.395834
1669186357.203687, 18.972283, -13.737510, 5.405837
1669186357.302743, 19.088916, -13.739487, 5.316841
1669186357.404918, 19.241625, -13.730979, 5.180847
1669186357.506928, 19.358259, -13.732956, 5.086851
1669186357.604866, 19.376014, -13.744353, 4.935852
1669186357.704949, 19.384234, -13.788879, 4.753853
1669186357.804670, 19.392641, -13.822312, 4.576853
1669186357.903825, 19.454128, -13.901031, 4.515856
1669186358.003691, 19.533558, -13.980054, 4.560860
1669186358.103334, 19.631119, -14.048288, 4.587864
1669186358.204658, 19.674850, -14.115609, 4.592867
1669186358.303661, 19.700449, -14.193720, 4.569869
1669186358.400659, 19.789039, -14.261802, 4.560872
1669186358.508998, 19.877629, -14.329884, 4.597876
1669186358.604927, 19.967159, -14.342498, 4.557880
1669186358.704656, 20.038369, -14.376995, 4.547883
1669186358.804980, 20.046213, -14.443708, 4.517884
1669186358.904642, 20.035548, -14.543397, 4.518884
1669186359.003786, 20.052176, -14.621356, 4.503886
1669186359.103671, 20.077775, -14.699467, 4.506888
1669186359.203678, 20.085430, -14.777273, 4.457889
1669186359.300627, 20.065606, -14.887904, 4.476889
1669186359.403655, 20.073262, -14.965711, 4.512890
1669186359.508623, 20.089889, -15.043670, 4.562892
1669186359.604619, 20.061470, -15.131961, 4.510892
1669186359.704148, 20.087445, -15.187885, 4.435893
1669186359.829607, 20.131552, -15.233019, 4.435895
1669186359.904522, 20.167063, -15.255815, 4.490897
1669186360.003618, 20.202574, -15.278610, 4.541899
1669186360.104939, 20.291916, -15.302318, 4.564902
1669186360.201676, 20.408549, -15.304295, 4.610906
1669186360.303634, 20.507427, -15.294874, 4.572910
1669186360.403628, 20.596957, -15.307488, 4.646913
1669186360.510959, 20.722750, -15.298524, 4.540918
1669186360.603598, 20.794149, -15.321928, 4.469920
1669186360.704599, 20.847603, -15.345027, 4.440923
1669186360.803613, 20.919002, -15.368431, 4.393925
1669186360.906822, 20.981616, -15.380589, 4.336928
1669186361.005581, 21.071334, -15.382109, 4.243931
1669186361.101600, 21.169836, -15.394876, 4.130935
1669186361.204724, 21.223103, -15.429069, 4.107937
1669186361.305572, 21.213191, -15.484384, 4.163937
1669186361.405570, 21.230194, -15.540156, 4.192939
1669186361.512085, 21.310564, -15.563711, 4.143942
1669186361.605587, 21.372991, -15.586963, 4.097944
1669186361.707124, 21.426634, -15.598969, 3.995946
1669186361.805556, 21.480465, -15.599881, 3.941948
1669186361.906614, 21.570559, -15.579215, 3.871951
1669186362.002883, 21.660465, -15.569642, 3.842955
1669186362.106873, 21.741775, -15.537730, 3.789957
1669186362.206764, 21.832433, -15.483784, 3.802960
1669186362.303543, 21.940659, -15.452328, 3.865963
1669186362.403803, 22.021781, -15.431510, 3.950966
1669186362.512538, 22.075988, -15.410235, 3.996968
1669186362.603593, 22.111875, -15.410843, 4.111969
1669186362.705552, 22.120283, -15.444276, 4.223970
1669186362.805527, 22.128691, -15.477709, 4.252971
1669186362.901526, 22.163826, -15.522691, 4.302972
1669186363.005523, 22.162698, -15.589252, 4.329973
1669186363.107669, 22.179889, -15.633930, 4.331974
1669186363.205518, 22.161193, -15.678000, 4.399974
1669186363.305591, 22.115770, -15.710520, 4.402973
1669186363.405512, 22.089043, -15.698970, 4.388971
1669186363.511767, 22.144002, -15.633322, 4.321973
1669186363.606566, 22.162698, -15.589252, 4.162973
1669186363.706827, 22.208309, -15.545638, 4.082974
1669186363.802780, 22.244384, -15.535153, 3.986975
1669186363.906726, 22.307375, -15.525124, 3.951978
1669186364.006346, 22.379713, -15.493060, 3.902980
1669186364.104505, 22.479343, -15.439265, 3.867983
1669186364.206579, 22.560466, -15.418447, 3.716986
1669186364.305556, 22.614484, -15.408266, 3.553987
1669186364.405486, 22.658967, -15.431213, 3.472989
1669186364.511184, 22.703262, -15.465254, 3.496991
1669186364.607324, 22.674655, -15.564640, 3.420991
1669186364.702857, 22.664555, -15.631049, 3.415992
1669186364.805470, 22.717633, -15.676335, 3.487994
1669186364.907507, 22.797815, -15.710984, 3.592997
1669186365.005466, 22.887157, -15.734692, 3.569001
1669186365.105460, 22.931264, -15.779826, 3.567003
1669186365.205469, 22.966587, -15.813715, 3.646005
1669186365.305117, 23.038362, -15.814932, 3.643007
1669186365.404459, 23.101728, -15.782716, 3.639009
1669186365.510711, 23.129020, -15.760985, 3.663010
1669186365.602704, 23.156311, -15.739254, 3.614011
1669186365.706855, 23.174255, -15.739558, 3.619011
1669186365.806509, 23.209954, -15.751260, 3.655013
1669186365.906234, 23.291453, -15.708255, 3.712015
1669186366.005456, 23.318744, -15.686524, 3.751016
1669186366.105443, 23.346600, -15.631513, 3.730016
1669186366.205466, 23.364919, -15.609630, 3.777017
1669186366.304461, 23.409966, -15.599297, 3.858018
1669186366.405431, 23.472957, -15.589268, 3.963020
1669186366.507476, 23.545107, -15.568297, 4.064023
1669186366.605429, 23.617258, -15.547327, 4.159025
1669186366.705421, 23.662117, -15.548087, 4.178027
1669186366.805429, 23.716136, -15.537906, 4.105029
1669186366.907058, 23.787910, -15.539123, 4.019031
1669186367.006476, 23.841553, -15.551129, 3.947033
1669186367.104411, 23.886224, -15.562982, 3.930035
1669186367.204771, 23.886036, -15.574076, 3.935035
1669186367.306653, 23.903980, -15.574380, 3.945036
1669186367.401410, 23.939867, -15.574988, 4.008037
1669186367.510469, 23.985102, -15.553562, 4.082039
1669186367.606446, 24.039685, -15.510100, 4.135040
1669186367.705410, 24.093516, -15.511013, 4.190042
1669186367.805395, 24.084920, -15.488673, 4.207042
1669186367.905391, 24.067352, -15.466182, 4.238041
1669186368.005388, 24.058381, -15.466030, 4.301040
1669186368.106443, 24.040249, -15.476820, 4.343040
1669186368.206734, 24.058004, -15.488217, 4.412041
1669186368.302598, 24.094268, -15.466639, 4.403042
1669186368.404380, 24.112023, -15.478036, 4.476042
1669186368.510606, 24.112399, -15.455849, 4.565042
1669186368.604376, 24.086236, -15.411019, 4.627041
1669186368.706403, 24.033157, -15.365733, 4.683038
1669186368.805371, 23.988863, -15.331692, 4.703036
1669186368.905368, 23.944380, -15.308744, 4.690035
1669186369.004362, 23.935220, -15.319686, 4.663034
1669186369.103374, 23.980267, -15.309353, 4.641036
1669186369.201358, 24.034850, -15.265891, 4.569037
1669186369.302792, 24.061953, -15.255254, 4.494038
1669186369.403460, 24.088869, -15.255710, 4.387039
1669186369.509351, 24.115972, -15.245073, 4.266040
1669186369.605351, 24.134104, -15.234283, 4.219041
1669186369.705343, 24.152235, -15.223494, 4.155041
1669186369.805338, 24.188687, -15.190822, 4.156042
1669186369.907770, 24.251865, -15.169699, 4.178044
1669186370.006698, 24.269809, -15.170003, 4.225045
1669186370.102558, 24.296724, -15.170460, 4.233046
1669186370.204336, 24.341771, -15.160126, 4.198047
1669186370.305419, 24.377847, -15.149641, 4.139049
1669186370.405333, 24.405326, -15.116817, 4.163049
1669186370.511353, 24.432994, -15.072899, 4.144050
1669186370.605334, 24.441965, -15.073051, 4.101050
1669186370.704319, 24.469445, -15.040227, 4.043051
1669186370.804318, 24.497301, -14.985216, 4.019051
1669186370.906540, 24.551695, -14.952848, 3.984053
1669186371.002375, 24.596743, -14.942514, 3.939054
1669186371.104311, 24.695244, -14.955281, 3.904058
1669186371.205308, 24.793746, -14.968047, 3.870062
1669186371.303362, 24.839169, -14.935527, 3.856063
1669186371.405302, 24.867213, -14.869422, 3.915063
1669186371.510819, 24.895632, -14.781130, 3.925063
1669186371.604299, 24.932648, -14.715177, 3.972064
1669186371.705298, 24.978635, -14.649377, 4.068065
1669186371.805295, 25.050974, -14.617313, 4.153067
1669186371.903747, 25.096209, -14.595886, 4.143069
1669186372.005286, 25.141068, -14.596647, 4.102070
1669186372.106347, 25.167607, -14.619290, 4.057071
1669186372.204964, 25.194710, -14.608652, 4.026072
1669186372.302508, 25.239946, -14.587226, 3.980074
1669186372.404486, 25.276585, -14.543460, 3.912075
1669186372.508487, 25.339764, -14.522338, 3.745077
1669186372.603285, 25.384999, -14.500911, 3.710078
1669186372.705270, 25.403318, -14.479028, 3.676078
1669186372.801268, 25.403694, -14.456841, 3.615078
1669186372.903310, 25.430610, -14.457297, 3.563079
1669186373.004266, 25.465557, -14.513373, 3.551081
1669186373.104261, 25.518447, -14.569753, 3.391084
1669186373.203437, 25.544987, -14.592396, 3.360085
1669186373.303449, 25.589658, -14.604250, 3.282087
1669186373.403314, 25.633953, -14.638291, 3.265089
1669186373.509262, 25.678624, -14.650145, 3.244090
1669186373.604248, 25.741050, -14.673396, 3.237093
1669186373.700252, 25.768154, -14.662759, 3.230094
1669186373.804251, 25.812825, -14.674613, 3.180095
1669186373.903285, 25.858248, -14.642093, 3.074097
1669186374.003493, 25.903295, -14.631760, 2.986098
1669186374.103295, 25.957502, -14.610485, 2.912100
1669186374.203492, 26.020304, -14.611549, 2.883102
1669186374.303240, 26.073759, -14.634649, 2.857104
1669186374.402288, 26.163101, -14.658357, 2.822108
1669186374.508574, 26.242907, -14.715193, 2.859111
1669186374.600234, 26.287390, -14.738140, 2.874113
1669186374.704220, 26.350193, -14.739205, 2.889116
1669186374.829283, 26.404211, -14.729023, 2.891117
1669186374.903219, 26.476738, -14.685866, 2.872120
1669186375.003426, 26.513941, -14.608820, 2.882120
1669186375.103230, 26.559929, -14.543019, 2.861121
1669186375.203232, 26.615076, -14.466277, 2.795122
1669186375.302041, 26.643307, -14.389079, 2.809122
1669186375.402433, 26.679571, -14.367500, 2.840123
1669186375.503234, 26.760505, -14.357775, 2.802126
1669186375.602535, 26.867978, -14.370693, 2.748130
1669186375.702548, 27.003307, -14.328600, 2.748135
1669186375.801197, 27.120881, -14.275110, 2.767138
1669186375.901194, 27.210787, -14.265537, 2.866142
1669186376.002478, 27.265370, -14.222075, 2.914143
1669186376.101189, 27.301821, -14.189403, 2.950144
1669186376.201195, 27.311545, -14.145181, 2.925144
1669186376.303314, 27.312109, -14.111901, 2.908144
1669186376.399218, 27.294542, -14.089410, 2.974143
1669186376.507437, 27.330805, -14.067831, 3.097144
1669186376.603411, 27.349125, -14.045948, 3.103144
1669186376.702245, 27.341281, -13.979235, 3.062143
1669186376.804169, 27.323902, -13.945650, 3.031142
1669186376.904510, 27.351569, -13.901732, 2.991143
1669186377.002383, 27.397368, -13.847025, 2.908144
1669186377.103171, 27.487838, -13.804172, 2.829147
1669186377.204163, 27.560553, -13.749921, 2.717149
1669186377.302542, 27.615136, -13.706459, 2.665150
1669186377.403221, 27.659995, -13.707220, 2.638152
1669186377.509159, 27.723174, -13.686097, 2.533154
1669186377.603251, 27.768973, -13.631390, 2.525155
1669186377.704151, 27.814960, -13.565589, 2.448156
1669186377.805145, 27.851975, -13.499637, 2.325157
1669186377.905145, 27.888803, -13.444777, 2.184157
1669186378.003971, 27.961705, -13.379433, 2.045159
1669186378.105138, 28.062087, -13.281264, 1.918162
1669186378.201136, 28.161905, -13.216376, 1.829165
1669186378.303142, 28.243027, -13.195558, 1.835167
1669186378.404745, 28.297234, -13.174283, 1.928169
1669186378.508291, 28.369573, -13.142219, 1.987171
1669186378.604304, 28.450883, -13.110307, 1.958174
1669186378.704128, 28.478175, -13.088576, 1.984175
1669186378.804126, 28.533134, -13.022928, 1.924176
1669186378.904124, 28.596500, -12.990712, 2.021178
1669186379.004123, 28.650895, -12.958344, 2.143180
1669186379.101920, 28.660243, -12.936309, 2.343180
1669186379.207246, 28.669779, -12.903180, 2.591180
1669186379.304111, 28.706418, -12.859414, 2.810181
1669186379.404109, 28.769973, -12.816105, 2.985182
1669186379.509111, 28.832964, -12.806076, 3.142185
1669186379.605105, 28.895954, -12.796047, 3.264187
1669186379.705099, 28.968669, -12.741796, 3.250189
1669186379.805094, 29.005308, -12.698030, 3.184190
1669186379.905094, 29.023816, -12.665054, 3.133190
1669186380.001093, 29.051107, -12.643323, 3.140191
1669186380.104099, 29.106442, -12.555487, 3.142192
1669186380.204284, 29.197664, -12.468260, 3.113194
1669186380.304089, 29.288887, -12.381033, 3.063197
1669186380.404424, 29.361977, -12.304595, 2.938198
1669186380.508084, 29.435068, -12.228157, 2.859200
1669186380.603253, 29.517318, -12.140777, 2.803202
1669186380.704091, 29.608916, -12.031363, 2.731204
1669186380.805846, 29.690979, -11.955077, 2.676206
1669186380.901076, 29.764257, -11.867545, 2.610208
1669186381.004069, 29.855480, -11.780318, 2.567211
1669186381.104068, 29.919222, -11.725915, 2.583212
1669186381.203225, 30.036984, -11.661331, 2.620216
1669186381.303859, 30.154745, -11.596747, 2.624219
1669186381.405060, 30.245404, -11.542800, 2.573222
1669186381.509062, 30.335874, -11.499947, 2.519225
1669186381.603094, 30.399052, -11.478824, 2.520227
1669186381.705048, 30.425592, -11.501467, 2.534228
1669186381.802106, 30.479234, -11.513473, 2.538230
1669186381.904372, 30.569516, -11.481713, 2.577233
1669186382.004043, 30.650827, -11.449801, 2.592236
1669186382.104215, 30.696062, -11.428375, 2.610237
1669186382.204311, 30.741861, -11.373667, 2.596238
1669186382.305536, 30.787660, -11.318960, 2.503239
1669186382.403205, 30.860563, -11.253616, 2.414241
1669186382.511091, 30.969352, -11.188880, 2.292245
1669186382.605030, 31.059634, -11.157120, 2.187247
1669186382.702368, 31.141321, -11.103021, 2.068250
1669186382.804059, 31.195339, -11.092840, 1.999252
1669186382.906085, 31.213095, -11.104237, 1.945252
1669186383.005800, 31.249358, -11.082659, 1.954254
1669186383.105019, 31.285433, -11.072173, 1.955255
1669186383.205020, 31.311785, -11.105910, 2.005256
1669186383.305017, 31.330292, -11.072934, 1.951256
1669186383.404014, 31.348800, -11.039957, 1.879257
1669186383.510536, 31.412355, -10.996648, 1.907258
1669186383.601009, 31.466750, -10.964280, 1.975260
1669186383.705003, 31.502825, -10.953794, 2.064261
1669186383.805002, 31.511985, -10.942853, 2.032262
1669186383.904998, 31.538524, -10.965496, 1.949263
1669186384.005000, 31.475533, -10.975525, 2.006261
1669186384.106059, 31.422643, -10.919145, 1.997258
1669186384.203999, 31.405827, -10.852280, 1.898257
1669186384.304238, 31.406391, -10.819000, 1.822256
1669186384.404000, 31.424899, -10.786023, 1.734257
1669186384.506418, 31.479858, -10.720375, 1.689258
1669186384.606063, 31.543225, -10.688159, 1.671260
1669186384.706354, 31.615375, -10.667188, 1.709262
1669186384.803984, 31.678930, -10.623878, 1.748264
1669186384.904982, 31.741920, -10.613849, 1.841266
1669186385.004979, 31.796127, -10.592575, 1.965268
1669186385.106713, 31.841550, -10.560055, 1.980269
1669186385.204974, 31.914453, -10.494710, 1.952271
1669186385.304974, 31.987543, -10.418272, 1.946273
1669186385.400978, 32.069418, -10.353080, 1.875275
1669186385.508970, 32.132784, -10.320864, 1.807277
1669186385.604965, 32.169424, -10.277098, 1.739278
1669186385.704986, 32.205875, -10.244426, 1.648279
1669186385.807521, 32.260834, -10.178777, 1.568280
1669186385.906336, 32.306257, -10.146257, 1.460282
1669186386.006171, 32.352056, -10.091550, 1.419283
1669186386.106244, 32.370752, -10.047480, 1.421283
1669186386.206181, 32.398043, -10.025749, 1.284284
1669186386.302032, 32.416363, -10.003866, 1.188284
1669186386.406117, 32.443842, -9.971042, 1.153285
1669186386.511045, 32.507773, -9.905545, 1.034286
1669186386.604941, 32.553760, -9.839744, 0.883287
1669186386.704932, 32.581992, -9.762546, 0.766288
1669186386.806641, 32.610035, -9.696441, 0.622288
